"","tm1","tm2","tm3","tm4"
"1",73.9551259806898,61.1862227174397,70.2879856837813,66.2740084856555
"2",20.6320252280618,15.6800126653796,16.6112755170798,16.8049679933875
"3",69.8711056739692,58.920433355504,75.3378497620887,61.119495804476
"4",0,0.337228599928542,0,0
"5",570.141514524338,577.279122984318,538.220884367416,505.428319380867
"6",0.41935554823221,0.527401283527933,0.625345005163266,1.0510821610895
"7",8.48623731905849,9.76758704990639,6.69737635372759,10.245405983217
"8",14.0489964320655,8.61380553900358,5.74251653864212,11.7729520856121
"9",0.162354049949579,0,0.178123930429254,0
"10",2.69348493921392,3.21349462434838,2.50457126773765,2.56152916033686
"11",6.21805468836112,4.16774216522983,2.21164488312568,4.62310908981192
"12",0,0,0,0
"13",47.4741457385003,49.9763986162962,40.8309203300959,22.1602660896979
"14",0,0,0,0
"15",40.5865352146077,41.743967328247,36.5098502047161,42.6051410066088
"16",7.84434290270852,6.00286478732299,9.52780348384523,8.1782735238936
"17",11.7268552681389,8.10680794858484,6.96314678956693,9.37975262781345
"18",3.97409203476224,4.56820137683554,5.14213994178688,2.37136262655694
"19",6.00359955439698,8.08859381351968,9.26760367309775,7.27555925257482
"20",0.697227865330343,7.69599418074379,1.1288604090954,0.291704415551674
"21",5.86050832730617,8.04049224485303,13.6026896452439,6.81382674751051
"22",0,0.665619429914441,0.95613412460002,1.12321359873627
"23",20.5321322899157,11.0112583870057,16.0323545741189,13.3230724267633
"24",0,0,0,0
"25",63.7253366112657,75.9642491787937,80.4239222640843,84.1282577615992
"26",13.961138590238,16.7257077500929,19.1869450876645,20.8284690894523
"27",7.39883484297999,7.77147363858382,2.07302326651951,8.737882888701
"28",52.0962518875872,49.490070944109,45.7743471265103,33.4969754692422
"29",1.76206276229681,1.8361582825211,6.0363702085311,3.30073295164736
"30",19.7292385065876,16.2725050992402,14.8319935967565,18.5459998691288
"31",16.8487865153772,16.0493681075988,14.2422184875204,16.3903636958424
"32",52.4185493807357,49.5975363976821,50.1993874031848,35.9061390789594
"33",6.28867154352143,4.73528259821576,12.4304128467648,9.4133836172688
"34",13.1390008461088,18.7122165535876,20.8780672326612,15.10605579084
"35",1.61399026126346,1.41259608401347,7.70358658870248,6.43300535150419
"36",22.9654674275178,9.42044172637593,10.5532321673147,4.94063935825807
"37",6.82026170402475,5.63381429401267,5.90825133063575,3.81600402553057
"38",12.5874601303692,6.72355079598599,5.306807696366,4.53185793633506
"39",5.21564566338321,7.82847926526238,4.77385198503934,8.05023579476448
"40",15.0537307881627,21.3011473151595,15.1746733602569,8.58705717984147
"41",2.91532351567948,3.00197856295571,1.72285684549834,3.05243210405922
"42",39.4093141614761,23.8079798884202,53.392484664509,55.6343876167694
"43",50.3881911775651,52.7308688023081,58.8521908682183,52.0502139749596
"44",25.5514833236272,32.8125668452066,16.6334125585077,25.9021614707211
"45",13.9039507863371,12.5661739346944,7.97939314769333,15.0408674104966
"46",22.6151955744668,32.5462627011427,37.1513216370179,36.8545371456662
"47",99.3674059469027,97.5350208895215,90.5369213343632,117.15033514453
"48",9.42590341412542,11.3703374310018,10.7043561518398,11.8351061868596
"49",7.04161850707663,7.27727798919424,7.0849875586853,7.00173595616529
"50",35.4615958949245,13.2920489463879,21.6690272512824,24.4781676707219
"51",0,0,0,0
"52",4.28262495250596,9.49402038435468,3.95911738337313,3.15031949312345
"53",69.2590514054115,78.487472075421,64.743326009747,61.7970018976811
"54",1.19294932354256,0,1.79495816601505,2.17170960802553
"55",3.15831187815584,5.93323733787611,2.19043006410289,3.99188348813325
"56",0,0,0,0
"57",5.32456985200976,6.90142251016552,8.22615109994272,3.06046205487426
"58",0,0,0,0
"59",0.351124023931174,0.435281675686856,0,0.324234524050124
"60",32.9998931879868,25.6539302809999,35.2595571864833,23.0895641432458
"61",0,0,0,0
"62",50.120913721981,46.3166895790922,46.2041463626909,46.6288084679684
